,timestamp,open,high,low,close,volume
423,1674677640000,22916.16,22928.06,22904.61,22920.11,311.85449
424,1674677700000,22919.6,22932.32,22903.66,22905.52,292.98291
425,1674677760000,22904.69,22906.33,22855.43,22865.87,521.22232
426,1674677820000,22865.87,22868.16,22790.31,22817.03,721.2401
427,1674677880000,22817.03,22833.94,22799.89,22828.73,359.77279
428,1674677940000,22828.73,22852.69,22813.05,22836.64,355.01589
429,1674678000000,22837.23,22854.74,22830.91,22851.83,256.88586
430,1674678060000,22853.22,22858.72,22826.02,22826.19,236.11046
431,1674678120000,22826.19,22852.15,22822.66,22850.54,207.57907
432,1674678180000,22850.54,22866.35,22847.26,22862.2,218.46364
433,1674678240000,22862.19,22884.57,22858.41,22877.87,258.0657
434,1674678300000,22877.87,22909.96,22874.69,22895.24,381.85616
435,1674678360000,22895.12,22911.56,22872.35,22874.22,344.28028
436,1674678420000,22875.78,22903.55,22870.08,22898.37,269.43479
437,1674678480000,22898.37,22902.7,22883.08,22888.18,198.78074
438,1674678540000,22886.76,22900.0,22875.55,22897.94,156.4311
439,1674678600000,22898.77,22920.44,22893.11,22897.31,335.00288
440,1674678660000,22897.3,22900.4,22878.83,22881.65,182.88812
441,1674678720000,22881.65,22897.0,22879.63,22883.94,173.10563
442,1674678780000,22884.97,22886.52,22853.55,22861.35,228.31282
443,1674678840000,22861.3,22880.63,22851.85,22876.49,201.72806
444,1674678900000,22875.85,22877.45,22855.29,22857.69,192.23743
445,1674678960000,22858.66,22861.0,22830.54,22846.59,273.42225
446,1674679020000,22847.4,22876.03,22840.11,22870.86,205.9683
447,1674679080000,22870.7,22875.18,22857.94,22863.3,151.31325
448,1674679140000,22864.53,22885.23,22862.35,22878.77,216.26919
449,1674679200000,22879.58,22880.77,22858.81,22864.73,222.44871
450,1674679260000,22864.92,22877.39,22860.04,22870.85,159.10751
451,1674679320000,22869.97,22880.0,22865.1,22869.09,188.59348
452,1674679380000,22869.09,22886.23,22865.17,22884.24,233.1826
453,1674679440000,22884.24,22887.9,22872.53,22882.76,215.35866
454,1674679500000,22883.8,22884.75,22867.76,22879.49,212.96371
455,1674679560000,22878.71,22888.24,22869.6,22879.89,191.5958
456,1674679620000,22881.89,22899.36,22874.73,22895.34,229.82056
457,1674679680000,22894.39,22907.32,22891.22,22899.57,218.87109
458,1674679740000,22899.57,22924.49,22895.62,22921.35,258.54826
459,1674679800000,22920.2,22932.88,22895.18,22896.26,405.35434
460,1674679860000,22897.62,22904.52,22893.87,22895.6,218.1935
461,1674679920000,22896.93,22905.81,22886.88,22900.68,271.62684
462,1674679980000,22903.04,22913.35,22891.71,22909.12,191.25761
463,1674680040000,22908.66,22930.36,22899.65,22928.8,232.216
464,1674680100000,22930.26,22939.55,22911.68,22914.87,283.19175
465,1674680160000,22916.4,22921.21,22891.92,22899.39,226.49577
466,1674680220000,22899.9,22932.18,22890.0,22928.5,246.30624
467,1674680280000,22929.97,22950.91,22921.74,22928.44,438.0
468,1674680340000,22928.44,22941.98,22915.53,22938.09,387.57617
469,1674680400000,22935.92,22947.03,22923.93,22925.22,313.47401
470,1674680460000,22925.22,22934.89,22916.01,22931.25,223.95283
471,1674680520000,22932.43,22941.02,22927.61,22930.68,237.22331
472,1674680580000,22931.5,22952.79,22930.68,22950.45,316.27503
473,1674680640000,22952.3,22962.02,22941.89,22947.64,251.36797
474,1674680700000,22947.64,22961.98,22941.29,22953.15,319.95401
475,1674680760000,22951.95,22967.74,22852.0,22883.32,956.49607
476,1674680820000,22884.76,22902.78,22832.38,22879.11,1004.90853
477,1674680880000,22879.12,22959.88,22872.07,22959.39,554.54746
478,1674680940000,22956.78,23049.99,22950.08,23038.19,1932.99348
479,1674681000000,23041.71,23044.45,22959.41,22968.72,821.00065
480,1674681060000,22970.28,22988.88,22911.0,22919.97,651.51589
481,1674681120000,22919.97,22950.44,22916.76,22935.85,408.43128
482,1674681180000,22934.43,22946.0,22902.0,22906.08,284.45074
483,1674681240000,22905.63,22936.0,22895.98,22932.43,321.43724
484,1674681300000,22930.04,22938.34,22906.02,22907.56,267.16753
485,1674681360000,22907.56,22926.61,22888.08,22893.69,342.28315
486,1674681420000,22895.3,22904.15,22872.34,22879.72,355.02392
487,1674681480000,22879.72,22918.94,22875.36,22918.91,277.21333
488,1674681540000,22917.54,22948.64,22914.29,22945.08,240.062
489,1674681600000,22946.38,22949.59,22924.39,22933.53,280.171
490,1674681660000,22935.03,22949.0,22912.14,22948.36,242.78589
491,1674681720000,22948.36,22966.82,22942.23,22954.5,306.94978
492,1674681780000,22955.91,22959.88,22941.96,22949.03,165.51422
493,1674681840000,22949.03,22973.0,22945.37,22960.76,209.19626
494,1674681900000,22960.76,22976.36,22952.5,22969.61,165.90942
495,1674681960000,22969.61,22993.1,22967.56,22988.45,458.12383
496,1674682020000,22986.63,22997.99,22970.53,22986.02,225.44073
497,1674682080000,22986.02,22997.0,22981.45,22992.73,248.20473
498,1674682140000,22991.93,23010.0,22988.55,22989.14,309.39555
499,1674682200000,22989.63,23007.4,22984.97,23005.58,120.48255
