unix,date,symbol,open,high,low,close,Volume AAVE,Volume BTC
1656892800,2022-07-04 00:00:00,AAVE/BTC,0.00298526,0.00308895,0.00296742,0.00308440,332.75367798,1.026345444361512
1656806400,2022-07-03 00:00:00,AAVE/BTC,0.00297514,0.00299772,0.00289379,0.00299585,545.52183545,1.6343015907328826
1656720000,2022-07-02 00:00:00,AAVE/BTC,0.00291968,0.00301782,0.00291172,0.00301159,378.64451809,1.1403220442346633
1656633600,2022-07-01 00:00:00,AAVE/BTC,0.00284566,0.00294003,0.00284294,0.00294003,317.46178021,0.9333471576708062
1656547200,2022-06-30 00:00:00,AAVE/BTC,0.00290097,0.00292176,0.00282414,0.00288196,211.72479145,0.610182379967242
1656460800,2022-06-29 00:00:00,AAVE/BTC,0.00300755,0.00306646,0.00294773,0.00297515,442.83000635,1.3174856933922026
1656374400,2022-06-28 00:00:00,AAVE/BTC,0.00307532,0.00313613,0.00295437,0.00295438,161.90852290,0.478339301885302
1656288000,2022-06-27 00:00:00,AAVE/BTC,0.00314866,0.00318513,0.00309114,0.00316449,43.39910840,0.137336044540716
1656201600,2022-06-26 00:00:00,AAVE/BTC,0.00328913,0.00332986,0.00328913,0.00332746,6.85259469,0.0228017347271874
1656115200,2022-06-25 00:00:00,AAVE/BTC,0.00335718,0.00350000,0.00317528,0.00329430,212.98954629,0.701651462343147
1656028800,2022-06-24 00:00:00,AAVE/BTC,0.00322658,0.00337417,0.00314798,0.00332700,120.42883204,0.40066672419708005
1655942400,2022-06-23 00:00:00,AAVE/BTC,0.00315712,0.00331543,0.00307065,0.00321944,168.18418550,0.54145889416612
1655856000,2022-06-22 00:00:00,AAVE/BTC,0.00318979,0.00328736,0.00307091,0.00325535,330.62538000,1.076301330783
1655769600,2022-06-21 00:00:00,AAVE/BTC,0.00312500,0.00357915,0.00310183,0.00319219,109.58058342,0.3498020425874898
1655683200,2022-06-20 00:00:00,AAVE/BTC,0.00269676,0.00306004,0.00269676,0.00302096,85.99862924,0.2597984189888704
1655596800,2022-06-19 00:00:00,AAVE/BTC,0.00259178,0.00265375,0.00256928,0.00265375,51.13099494,0.135688877822025
1655510400,2022-06-18 00:00:00,AAVE/BTC,0.00271241,0.00277489,0.00259073,0.00259331,158.58721633,0.4112658139807523
1655424000,2022-06-17 00:00:00,AAVE/BTC,0.00278241,0.00282007,0.00278241,0.00279504,16.83637036,0.0470583286110144
1655337600,2022-06-16 00:00:00,AAVE/BTC,0.00299299,0.00302438,0.00275293,0.00275293,121.69762779,0.33502505047192466
1655251200,2022-06-15 00:00:00,AAVE/BTC,0.00271777,0.00297748,0.00266127,0.00297748,121.20345995,0.36088087793192597
1655164800,2022-06-14 00:00:00,AAVE/BTC,0.00256529,0.00279085,0.00256529,0.00279085,334.40124105,0.9332637035843926
1655078400,2022-06-13 00:00:00,AAVE/BTC,0.00261041,0.00263472,0.00240000,0.00263472,555.71311936,1.4641484698401792
1654992000,2022-06-12 00:00:00,AAVE/BTC,0.00272108,0.00273000,0.00255013,0.00273000,89.27944650,0.243732888945
1654905600,2022-06-11 00:00:00,AAVE/BTC,0.00301038,0.00301038,0.00270000,0.00274308,91.81311440,0.251850717848352
1654819200,2022-06-10 00:00:00,AAVE/BTC,0.00312568,0.00312568,0.00299541,0.00299541,388.46080750,1.163599387393575
1654732800,2022-06-09 00:00:00,AAVE/BTC,0.00322639,0.00322639,0.00322639,0.00322639,0.06168423,0.0001990173828297
1654646400,2022-06-08 00:00:00,AAVE/BTC,0.00321010,0.00324232,0.00321010,0.00324232,24.12915391,0.0782344383054712
1654560000,2022-06-07 00:00:00,AAVE/BTC,0.00333869,0.00335019,0.00319720,0.00321010,150.06617940,0.48172744249194005
1654473600,2022-06-06 00:00:00,AAVE/BTC,0.00335931,0.00337670,0.00333109,0.00337670,71.66841748,0.242002745304716
1654387200,2022-06-05 00:00:00,AAVE/BTC,0.00351421,0.00351421,0.00351421,0.00351421,0.05563298,0.00019550597464579997
1654300800,2022-06-04 00:00:00,AAVE/BTC,0.00359499,0.00359499,0.00359499,0.00359499,0.00000000,0.0
1654214400,2022-06-03 00:00:00,AAVE/BTC,0.00364504,0.00370000,0.00350000,0.00359499,21.53995982,0.0774359401533018
1654128000,2022-06-02 00:00:00,AAVE/BTC,0.00348623,0.00348623,0.00348623,0.00348623,5.40974344,0.0188596098728312
1654041600,2022-06-01 00:00:00,AAVE/BTC,0.00354565,0.00376348,0.00345678,0.00358131,178.22344050,0.638273389697055
1653955200,2022-05-31 00:00:00,AAVE/BTC,0.00366322,0.00386482,0.00360000,0.00360000,341.58072299,1.229690602764
1653868800,2022-05-30 00:00:00,AAVE/BTC,0.00328435,0.00381543,0.00328435,0.00367589,145.21354110,0.5337890035940789
1653782400,2022-05-29 00:00:00,AAVE/BTC,0.00318662,0.00325069,0.00318662,0.00325069,0.91689316,0.0029805354262804
1653696000,2022-05-28 00:00:00,AAVE/BTC,0.00328169,0.00329697,0.00321394,0.00329697,60.36916010,0.19903530977489703
1653609600,2022-05-27 00:00:00,AAVE/BTC,0.00342661,0.00342661,0.00318540,0.00322719,533.93995317,1.7231256774706922
1653523200,2022-05-26 00:00:00,AAVE/BTC,0.00340722,0.00355672,0.00335675,0.00346345,129.10607391,0.4471524316835895
1653436800,2022-05-25 00:00:00,AAVE/BTC,0.00353528,0.00353528,0.00335454,0.00344984,223.23485641,0.7701245370374744
1653350400,2022-05-24 00:00:00,AAVE/BTC,0.00337254,0.00358800,0.00330459,0.00358800,191.29260860,0.6863578796568
1653264000,2022-05-23 00:00:00,AAVE/BTC,0.00311144,0.00357588,0.00311144,0.00351686,30.01705213,0.1055657699539118
1653177600,2022-05-22 00:00:00,AAVE/BTC,0.00312008,0.00312008,0.00312008,0.00312008,6.22755962,0.0194304842191696
1653091200,2022-05-21 00:00:00,AAVE/BTC,0.00312153,0.00312153,0.00310450,0.00310616,18.42674350,0.057236413589960004
1653004800,2022-05-20 00:00:00,AAVE/BTC,0.00304651,0.00321321,0.00301368,0.00316385,82.90105774,0.262286511530699
1652918400,2022-05-19 00:00:00,AAVE/BTC,0.00287597,0.00296993,0.00279392,0.00296056,193.85495036,0.5739192118378016
1652832000,2022-05-18 00:00:00,AAVE/BTC,0.00310796,0.00317202,0.00287253,0.00290764,211.83265273,0.6159330943838572
1652745600,2022-05-17 00:00:00,AAVE/BTC,0.00284499,0.00300778,0.00284499,0.00291184,157.06959577,0.45736153174691685
1652659200,2022-05-16 00:00:00,AAVE/BTC,0.00290827,0.00290827,0.00276453,0.00283548,375.49537599,1.0647096287121252
1652572800,2022-05-15 00:00:00,AAVE/BTC,0.00289660,0.00296425,0.00280028,0.00294238,98.06770336,0.2885524490123968
1652486400,2022-05-14 00:00:00,AAVE/BTC,0.00282921,0.00287532,0.00269882,0.00287532,258.69372294,0.7438272354438407
1652400000,2022-05-13 00:00:00,AAVE/BTC,0.00265355,0.00298387,0.00265355,0.00282979,589.10359651,1.6670394663680328
1652313600,2022-05-12 00:00:00,AAVE/BTC,0.00294000,0.00294000,0.00243823,0.00261979,1949.90802998,5.108349557861304
1652227200,2022-05-11 00:00:00,AAVE/BTC,0.00340064,0.00342903,0.00273757,0.00287392,1301.39698465,3.7401108221253274
1652140800,2022-05-10 00:00:00,AAVE/BTC,0.00332898,0.00363455,0.00325000,0.00338379,526.69420801,1.7822225941221579
1652054400,2022-05-09 00:00:00,AAVE/BTC,0.00360000,0.00360930,0.00331008,0.00331008,237.58161229,0.7864141432088833
1651968000,2022-05-08 00:00:00,AAVE/BTC,0.00374415,0.00378821,0.00370231,0.00370800,172.02945361,0.6378852139858799
1651881600,2022-05-07 00:00:00,AAVE/BTC,0.00375000,0.00384674,0.00370000,0.00373707,110.97064146,0.41470505508092215
1651795200,2022-05-06 00:00:00,AAVE/BTC,0.00383605,0.00385203,0.00378754,0.00383862,39.52241900,0.15171154802178
1651708800,2022-05-05 00:00:00,AAVE/BTC,0.00407462,0.00407462,0.00378968,0.00387879,343.17865856,1.3311179490359424
1651622400,2022-05-04 00:00:00,AAVE/BTC,0.00379522,0.00400000,0.00377957,0.00400000,63.59211430,0.2543684572
1651536000,2022-05-03 00:00:00,AAVE/BTC,0.00374460,0.00375237,0.00370879,0.00372554,44.76327216,0.1667673609629664
1651449600,2022-05-02 00:00:00,AAVE/BTC,0.00370709,0.00373298,0.00370709,0.00373298,1.11600000,0.00416600568
1651363200,2022-05-01 00:00:00,AAVE/BTC,0.00374022,0.00383146,0.00374022,0.00374470,175.06044710,0.6555488562553701
1651276800,2022-04-30 00:00:00,AAVE/BTC,0.00409547,0.00409776,0.00370000,0.00376693,71.78805449,0.2704205761000157
1651190400,2022-04-29 00:00:00,AAVE/BTC,0.00410925,0.00410925,0.00404627,0.00405056,7.13249709,0.0288906074128704
1651104000,2022-04-28 00:00:00,AAVE/BTC,0.00440798,0.00444262,0.00415922,0.00415922,37.03764794,0.1540477260650068
1651017600,2022-04-27 00:00:00,AAVE/BTC,0.00426294,0.00443090,0.00426294,0.00442801,78.39350166,0.34712720928549656
1650931200,2022-04-26 00:00:00,AAVE/BTC,0.00426798,0.00435344,0.00409679,0.00413523,80.86285595,0.33438650781011847
1650844800,2022-04-25 00:00:00,AAVE/BTC,0.00409600,0.00421616,0.00409600,0.00417744,50.76230030,0.21205646376523202
1650758400,2022-04-24 00:00:00,AAVE/BTC,0.00436216,0.00436216,0.00421501,0.00422629,48.14816822,0.2034881218665038
1650672000,2022-04-23 00:00:00,AAVE/BTC,0.00438776,0.00438776,0.00438774,0.00438774,47.26932000,0.20740548613680002
1650585600,2022-04-22 00:00:00,AAVE/BTC,0.00444565,0.00444877,0.00442936,0.00443471,115.00503599,0.5100139831552128
1650499200,2022-04-21 00:00:00,AAVE/BTC,0.00446596,0.00457617,0.00425657,0.00425657,94.45109905,0.4020377146832585
1650412800,2022-04-20 00:00:00,AAVE/BTC,0.00461744,0.00469457,0.00450927,0.00453796,201.16566432,0.9128817380575871
1650326400,2022-04-19 00:00:00,AAVE/BTC,0.00431802,0.00435652,0.00431802,0.00435652,1.42837985,0.006222765384122
1650240000,2022-04-18 00:00:00,AAVE/BTC,0.00411082,0.00411082,0.00408000,0.00408000,25.75337860,0.10507378468800001
1650153600,2022-04-17 00:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1650067200,2022-04-16 00:00:00,AAVE/BTC,0.00431802,0.00431802,0.00431802,0.00431802,0.00000000,0.0
1649980800,2022-04-15 00:00:00,AAVE/BTC,0.00435520,0.00435520,0.00431802,0.00431802,5.87236227,0.025356977729105397
1649894400,2022-04-14 00:00:00,AAVE/BTC,0.00428000,0.00428000,0.00426419,0.00426419,16.88533232,0.0720022652256208
1649808000,2022-04-13 00:00:00,AAVE/BTC,0.00417780,0.00428120,0.00414937,0.00427935,135.62886982,0.5804034040642171
1649721600,2022-04-12 00:00:00,AAVE/BTC,0.00419302,0.00420745,0.00409686,0.00409686,283.48432535,1.161395593153401
1649635200,2022-04-11 00:00:00,AAVE/BTC,0.00414713,0.00415368,0.00393833,0.00400103,525.70356839,2.1033557482354417
1649548800,2022-04-10 00:00:00,AAVE/BTC,0.00433025,0.00433467,0.00427454,0.00427454,93.60413246,0.40011460836556845
1649462400,2022-04-09 00:00:00,AAVE/BTC,0.00428264,0.00430292,0.00420000,0.00430292,145.61812819,0.6265831561513148
1649376000,2022-04-08 00:00:00,AAVE/BTC,0.00462522,0.00462522,0.00433945,0.00433945,80.13114335,0.3477250900101575
1649289600,2022-04-07 00:00:00,AAVE/BTC,0.00471315,0.00471332,0.00450311,0.00466231,29.48202239,0.13745432780912092
1649203200,2022-04-06 00:00:00,AAVE/BTC,0.00482927,0.00482927,0.00444259,0.00446528,820.45313696,3.6635529834047493
1649116800,2022-04-05 00:00:00,AAVE/BTC,0.00491709,0.00491709,0.00486522,0.00486522,0.74795522,0.0036389666954484002
1649030400,2022-04-04 00:00:00,AAVE/BTC,0.00520940,0.00520940,0.00499448,0.00511250,116.05298770,0.59332089961625
1648944000,2022-04-03 00:00:00,AAVE/BTC,0.00507664,0.00536693,0.00507137,0.00526419,26.63386757,0.1402057393233183
1648857600,2022-04-02 00:00:00,AAVE/BTC,0.00528116,0.00533079,0.00525610,0.00528957,84.06947091,0.4446913512414088
1648771200,2022-04-01 00:00:00,AAVE/BTC,0.00507836,0.00559988,0.00492801,0.00541177,148.80063682,0.8052748223233713
1648684800,2022-03-31 00:00:00,AAVE/BTC,0.00472969,0.00478761,0.00449074,0.00458200,518.30521018,2.37487447304476
1648598400,2022-03-30 00:00:00,AAVE/BTC,0.00469208,0.00509791,0.00455743,0.00485336,271.17608929,1.3161151847165145
1648512000,2022-03-29 00:00:00,AAVE/BTC,0.00364255,0.00460165,0.00364255,0.00460165,792.36714230,3.6461962603647944
1648425600,2022-03-28 00:00:00,AAVE/BTC,0.00360730,0.00364489,0.00360730,0.00364489,8.58886759,0.0313054775901151
